Sequences compared,Sat_test_Cassius_1,Sat_test_Cassius_2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(Cephaloscymnus_ccoc111; Coccidula_ccoc223),2.26359,2.28417,3420.78,9.02358,8.23187,0.791707,-0.172274,1924
(Cephaloscymnus_ccoc111; Coccinella_CO571),2.12489,2.16933,2774.08,4.18068,3.24346,0.937213,-0.733923,1689
(Cephaloscymnus_ccoc111; Cranophorus_AG06),2.3126,2.33678,3642.47,9.24147,8.64452,0.596949,0.524314,1961
(Cephaloscymnus_ccoc111; Cryptognatha_CO727),2.30954,2.3427,3612.67,8.56761,7.19662,1.37099,-0.847545,1944
(Cephaloscymnus_ccoc111; Cryptolaemus_AG05),2.30578,2.34994,3495.41,12.095,10.5143,1.5807,-0.361026,1854
(Cephaloscymnus_ccoc111; Cryptolaemus_ccoc238),2.63974,2.60084,2752.82,10.9429,7.04846,3.89448,-1.02543,1282
(Cephaloscymnus_ccoc111; Curticornis_ccoc228),2.24278,2.26707,3409.81,6.29709,4.79268,1.50441,0.980571,1943
(Cephaloscymnus_ccoc111; Cynegetis_ccoc226),2.39401,2.37712,2359.84,13.1356,8.257,4.87857,1.41737,1276
(Cephaloscymnus_ccoc111; Cyra_ccoc232),2.28847,2.30854,3307.03,7.62629,4.24871,3.37759,1.37117,1822
(Cephaloscymnus_ccoc111; Delphastus_CO577),2.1802,2.20278,3224.61,14.3976,11.177,3.22054,-1.44485,1956
(Cephaloscymnus_ccoc111; Diomus_ccoc165),2.37446,2.40122,3774.75,16.0631,14.7407,1.32233,-0.817011,1940
(Cephaloscymnus_ccoc111; Diomus_ccoc175),2.29872,2.33899,3640.83,18.1861,16.278,1.90807,-1.26045,1951
(Cephaloscymnus_ccoc111; Epilachna_ccoc052),2.26133,2.29419,3631.66,9.68521,3.5157,6.16951,0.351854,2014
(Cephaloscymnus_ccoc111; Erithionyx_ccoc072),2.32264,2.34624,3767.03,6.99254,6.94971,0.0428351,0.113326,2013
(Cephaloscymnus_ccoc111; Exochomus_ccoc211),2.22697,2.2593,3146.89,11.6665,5.03013,6.6364,1.21051,1823
(Cephaloscymnus_ccoc111; Exochomus_ccoc214),1.91217,1.95096,2080.16,9.59074,1.83934,7.7514,0.955324,1337
(Cephaloscymnus_ccoc111; Ghanius_ccoc116),2.32888,2.37483,3788.57,2.91826,1.95241,0.965853,0.613465,1983
(Cephaloscymnus_ccoc111; Glomerella_ccoc112),2.51163,2.487,2623.66,9.383,9.13531,0.24769,-0.330417,1317
(Cephaloscymnus_ccoc111; Guillermo_ccoc070),2.52581,2.49901,2660.88,11.2574,9.44579,1.81163,-0.639149,1325
(Cephaloscymnus_ccoc111; Habrolotis_ccoc170),1.78745,1.79103,927.27,5.62345,1.22923,4.39422,0.330932,680
(Cephaloscymnus_ccoc111; Halmus_CO467),2.20983,2.24645,3368.5,11.7269,11.3764,0.350516,0.542913,1957
(Cephaloscymnus_ccoc111; Halyzia_ccoc041),2.21141,2.24452,3332.87,13.4117,9.05555,4.35617,0.597118,1955
(Cephaloscymnus_ccoc111; Hippodamia_CO627),2.2496,2.28296,3461.79,2.37483,2.04653,0.328302,-0.38407,1961
(Cephaloscymnus_ccoc111; Horniolus_ccoc135),2.86717,2.73872,1400.6,6.10782,2.12103,3.98678,-0.307934,660
(Cephaloscymnus_ccoc111; Hyperaspis_ccoc224),2.28925,2.32909,3574.53,6.07757,4.47555,1.60202,1.07494,1915
(Cephaloscymnus_ccoc111; Hypoceras_ccoc074),2.22888,2.27023,3441.73,3.24382,2.66293,0.58089,0.30547,1963
(Cephaloscymnus_ccoc111; Illeis_cincta_ccoc046),2.25249,2.27419,2812.8,11.4972,10.6143,0.882869,-0.424311,1609
(Cephaloscymnus_ccoc111; Irracilda_ccoc078),2.55389,2.53947,2702.5,6.92682,4.08628,2.84053,-0.711317,1308
(Cephaloscymnus_ccoc111; Jauravia_ccoc145),2.39582,2.39372,2414.03,3.78909,2.89463,0.894456,0.190122,1292
(Cephaloscymnus_ccoc111; Lorma_ccoc113),2.20568,2.23244,3335.01,11.7192,5.58493,6.13431,1.58868,1941
(Cephaloscymnus_ccoc111; Lotis_ccoc146),2.28538,2.29463,3629.2,20.7455,18.6698,2.07575,-0.0509654,2013
(Cephaloscymnus_ccoc111; Lotis_ccoc147),2.40007,2.3906,2313.44,10.6853,7.6686,3.01674,1.49305,1237
(Cephaloscymnus_ccoc111; Microrhyzobius_ccoc166),1.95309,1.98571,2134.13,5.7587,5.12548,0.633226,-0.00589989,1361
(Cephaloscymnus_ccoc111; Microweisea_ccoc121),2.17282,2.19479,3193.04,6.24458,6.00355,0.241034,0.128532,1964
(Cephaloscymnus_ccoc111; Monocoryna_AG01),2.33843,2.37854,3608.34,17.0659,11.1619,5.90407,-1.55885,1878
(Cephaloscymnus_ccoc111; Nephus_ccoc215),2.32241,2.35406,3462.31,7.64141,0.817531,6.82388,1.75271,1850
(Cephaloscymnus_ccoc111; Nesolotis_ccoc245),3.06205,2.90968,1366.1,9.3,8.17643,1.12357,-0.360882,575
(Cephaloscymnus_ccoc111; Nexophallus_ccoc247),2.43219,2.42327,2449.89,3.75537,3.0743,0.68107,0.0378769,1297
(Cephaloscymnus_ccoc111; Orcus_CO587),2.24539,2.28338,3466.75,18.8436,15.6649,3.17869,-0.0348042,1955
(Cephaloscymnus_ccoc111; Ortalia_ccoc060),1.94248,1.97469,2124.23,4.52561,1.80023,2.72538,0.921561,1355
(Cephaloscymnus_ccoc111; Paraphellus_ccoc139),2.20201,2.25282,3385.98,11.4983,10.4512,1.04719,-0.529188,1958
(Cephaloscymnus_ccoc111; Pentilia_ccoc126),3.0335,2.89989,1548.9,5.33571,2.66518,2.67054,-nan,651
(Cephaloscymnus_ccoc111; Periptyctus_ccoc233),2.74338,2.63924,1225.59,9.87584,8.54734,1.3285,-0.939273,616
(Cephaloscymnus_ccoc111; Periptyctus_CO712),2.73866,2.63231,1203.85,10.8273,9.7231,1.10421,-0.82117,608
(Cephaloscymnus_ccoc111; Platynaspis_ccoc082),2.28789,2.30398,3434.57,10.2564,8.04554,2.21086,1.19191,1919
(Cephaloscymnus_ccoc111; Plotina_ccoc143),2.23341,2.26102,3518.73,8.06006,5.58136,2.47869,1.13896,2014
(Cephaloscymnus_ccoc111; Poorani_ccoc088),2.29835,2.32361,3547.96,8.36667,3.88294,4.48373,0.50873,1931
(Cephaloscymnus_ccoc111; Poria_CO720),2.29851,2.32174,3599.7,7.20255,1.08959,6.11296,-0.731104,1960
(Cephaloscymnus_ccoc111; Prodrilis_ccoc106),2.57599,2.57227,2830.9,4.41827,1.36418,3.05409,0.590511,1334
(Cephaloscymnus_ccoc111; Pseudazya_ccoc227),2.38619,2.38407,2374.8,6.2691,4.67269,1.59641,0.445792,1279
(Cephaloscymnus_ccoc111; Pseudoscymnus_ccoc137),2.13611,2.1797,3221.82,5.59234,2.12138,3.47096,1.01321,1994
(Cephaloscymnus_ccoc111; Rhynchortalia_ccoc241),2.3105,2.34485,3465.37,8.27716,6.39369,1.88347,-1.01725,1857
(Cephaloscymnus_ccoc111; Rhyzobius_ccoc075),3.12895,2.96652,1648.62,5.95238,3.60809,2.34429,-1.04085,653
(Cephaloscymnus_ccoc111; Rhyzobius_ccoc102),2.2827,2.30518,3635.17,7.08203,6.99594,0.0860907,0.190099,2014
(Cephaloscymnus_ccoc111; Rhyzobius_ccoc176),2.41104,2.41451,2519.87,9.6111,2.96414,6.64696,0.820354,1341
(Cephaloscymnus_ccoc111; Rhyzobius_ccoc219),2.25166,2.28068,3489.62,14.2276,9.22327,5.00435,-0.219855,1960
(Cephaloscymnus_ccoc111; Rhyzobius_ccoc222),2.36446,2.36125,2311.15,12.9722,7.13811,5.83405,0.452678,1272
(Cephaloscymnus_ccoc111; Rodolia_ccoc172),1.89238,1.91029,980.68,14.1526,13.7788,0.373785,0.177522,681
(Cephaloscymnus_ccoc111; Rodolia_ccoc174),2.06426,2.08226,2936.24,18.9083,13.9288,4.97949,1.03588,1990
(Cephaloscymnus_ccoc111; Roger_ccoc164),2.40498,2.39457,2491.64,8.9652,4.44028,4.52492,1.46686,1341
(Cephaloscymnus_ccoc111; Sarapidius_AG09),2.1591,2.1805,3143.78,4.03016,2.71073,1.31943,-0.554684,1938
(Cephaloscymnus_ccoc111; Sasajiella_ccoc142),2.31434,2.33822,3517.61,2.45245,2.37664,0.0758082,-0.0427759,1896
(Cephaloscymnus_ccoc111; Scymnodes_ccoc155),2.36631,2.40606,3721.98,8.14764,5.48688,2.66076,-0.324997,1907
(Cephaloscymnus_ccoc111; Scymnodes_ccoc237),2.32483,2.33462,3451.29,20.3425,16.2273,4.1152,-0.37364,1878
(Cephaloscymnus_ccoc111; Scymnomorphus_ccoc178),2.18931,2.22618,3396.4,28.682,25.9879,2.69404,-1.07258,2018
(Cephaloscymnus_ccoc111; Scymnus_ccoc129),2.50951,2.50018,2696.09,8.30087,2.89713,5.40373,-0.0774533,1344
(Cephaloscymnus_ccoc111; Scymnus_ccoc216),2.29654,2.33269,3403,2.75343,1.28714,1.46629,0.105891,1848
(Cephaloscymnus_ccoc111; Seladia_COC224),2.27561,2.30493,3268.48,2.18139,0.494629,1.68676,0.649544,1830
(Cephaloscymnus_ccoc111; Selvadius_CO822),2.29205,2.31641,3562.69,4.59335,3.91949,0.673864,-0.300233,1954
(Cephaloscymnus_ccoc111; Serangium_ccoc140),2.1693,2.2018,3160.15,8.97674,4.57604,4.4007,-1.12125,1921
(Cephaloscymnus_ccoc111; Stethorus_ccoc107),2.4613,2.44726,2566.66,6.81969,2.29301,4.52668,-0.233574,1332
(Cephaloscymnus_ccoc111; Sticholotis_ccoc148),2.27569,2.31203,3332.18,16.2583,5.81398,10.4444,1.04239,1827
(Cephaloscymnus_ccoc111; Subcoccinella_ccoc221),2.29511,2.31805,3609.82,6.16298,4.21191,1.95107,0.894281,1963
(Cephaloscymnus_ccoc111; Sumnius_ccoc161),2.2666,2.30348,3502.01,5.58559,5.40372,0.18187,0.104351,1926
(Cephaloscymnus_ccoc111; Synonychomorpha_ccoc100),2.24581,2.28306,3557.33,6.04048,3.7321,2.30838,-0.843729,2010
(Cephaloscymnus_ccoc111; Telsimia_ccoc173),2.17742,2.21341,3338.19,4.20624,2.73296,1.47328,0.159844,1984
(Cephaloscymnus_ccoc111; Tenuisvalvae_ccoc130),2.30535,2.33084,3724.37,12.8793,10.3433,2.536,1.55021,2013
(Cephaloscymnus_ccoc111; Tetrabrachys_ccoc249),2.25787,2.28134,3317.58,10.2415,6.38129,3.86017,-0.306515,1876
(Cephaloscymnus_ccoc111; Trichorcus_ccoc087),2.84483,2.72693,1233.07,4.61698,4.34354,0.273436,-0.0323281,589
(Chaetolotis_ccoc069; Chilocorellus_AGNM04),2.39395,2.42107,2443.22,10.2781,2.87657,7.40156,-1.34147,1307
(Chaetolotis_ccoc069; Chilocorus_ccoc118),2.91579,2.78321,1444.63,5.34578,1.739,3.60678,0.243496,678
(Chaetolotis_ccoc069; Chnoodes_ccoc231),3.06099,2.87461,1580.95,13.8947,10.9915,2.90325,-0.775846,664
(Chaetolotis_ccoc069; Chnootriba_ccoc210),2.46492,2.44733,2664.91,7.02559,6.37017,0.655421,-0.449281,1360
(Chaetolotis_ccoc069; Coccidophilus_AGNM05),2.24316,2.19919,2181.61,7.17101,5.15518,2.01584,-1.25322,1384
(Chaetolotis_ccoc069; Coccidula_ccoc223),2.47325,2.4476,2659.52,7.19791,5.18519,2.01272,-0.326243,1357
(Chaetolotis_ccoc069; Coccinella_CO571),2.33503,2.34996,2008.09,7.62698,3.63367,3.99331,-1.59208,1099
(Chaetolotis_ccoc069; Cranophorus_AG06),2.53195,2.51227,2836.06,15.7746,13.0736,2.70096,1.36193,1403
(Chaetolotis_ccoc069; Cryptognatha_CO727),2.47778,2.47024,2722.12,6.12068,0.305358,5.81532,0.109635,1389
(Chaetolotis_ccoc069; Cryptolaemus_AG05),2.48436,2.49308,2524.71,4.08367,3.87343,0.210234,0.29213,1262
(Chaetolotis_ccoc069; Cryptolaemus_ccoc238),3.14275,2.92388,1718.13,8.86667,6.875,1.99167,0.272233,675
(Chaetolotis_ccoc069; Curticornis_ccoc228),2.37758,2.35654,2442.47,8.02883,4.92831,3.10052,-0.252822,1340
(Chaetolotis_ccoc069; Cynegetis_ccoc226),2.53328,2.46128,2741.17,17.7041,14.9369,2.76714,-0.529743,1339
(Chaetolotis_ccoc069; Cyra_ccoc232),2.4707,2.43954,2353.52,7.85466,5.04831,2.80636,-1.25309,1220
(Chaetolotis_ccoc069; Delphastus_CO577),2.30062,2.27834,2326.65,2.22444,2.06978,0.15466,-0.378189,1388
(Chaetolotis_ccoc069; Diomus_ccoc165),2.55743,2.5366,2644.5,8.1629,6.68077,1.48213,-0.324254,1281
(Chaetolotis_ccoc069; Diomus_ccoc175),2.46838,2.46938,2532.94,10.4023,5.74678,4.65553,-1.03507,1275
(Chaetolotis_ccoc069; Epilachna_ccoc052),2.51117,2.50378,2916.8,5.4787,4.12612,1.35259,-0.11089,1448
(Chaetolotis_ccoc069; Erithionyx_ccoc072),2.54573,2.52526,2994.47,5.97488,4.01431,1.96056,0.214955,1451
(Chaetolotis_ccoc069; Exochomus_ccoc211),2.42864,2.41699,2528.65,5.63368,2.42146,3.21222,-0.140144,1324
(Chaetolotis_ccoc069; Exochomus_ccoc214),1.94534,1.94272,1090.61,5.15673,3.34892,1.8078,0.96127,693
(Chaetolotis_ccoc069; Ghanius_ccoc116),2.49424,2.50509,2824.99,5.19472,1.67607,3.51866,-1.51064,1394
(Chaetolotis_ccoc069; Glomerella_ccoc112),3.09725,2.91072,1788.32,17.1447,10.2673,6.87743,-0.513335,717
(Chaetolotis_ccoc069; Guillermo_ccoc070),3.04393,2.85246,1732.61,7.76471,5.18354,2.58116,-0.693048,728
(Chaetolotis_ccoc069; Habrolotis_ccoc170),1.84251,1.82798,967.832,0.679144,0.0213198,0.657824,-0.113248,693
(Chaetolotis_ccoc069; Halmus_CO467),2.433,2.43076,2639.5,7.93454,4.20503,3.72951,1.60613,1393
(Chaetolotis_ccoc069; Halyzia_ccoc041),2.39147,2.38352,2429.5,5.68606,1.19928,4.48678,-0.742124,1315
(Chaetolotis_ccoc069; Hippodamia_CO627),2.41014,2.40384,2583.61,6.2886,1.38064,4.90796,1.44092,1397
(Chaetolotis_ccoc069; Horniolus_ccoc135),2.85226,2.57233,1403.88,2.76792,0.946617,1.8213,-0.127722,672
(Chaetolotis_ccoc069; Hyperaspis_ccoc224),2.47839,2.48221,2633.99,8.37632,3.14808,5.22824,-0.720546,1314
(Chaetolotis_ccoc069; Hypoceras_ccoc074),2.41124,2.41599,2689.06,6.15709,3.9922,2.16488,1.11277,1427
(Chaetolotis_ccoc069; Illeis_cincta_ccoc046),2.42001,2.38596,1941.68,8.4691,5.89267,2.57642,-0.0628591,1064
(Chaetolotis_ccoc069; Irracilda_ccoc078),2.91733,2.75816,1628.98,4.76741,1.42735,3.34006,0.134992,741
(Chaetolotis_ccoc069; Jauravia_ccoc145),2.45701,2.40102,2641.19,4.53127,2.90772,1.62355,-0.320929,1355
(Chaetolotis_ccoc069; Lorma_ccoc113),2.45024,2.43512,2564.5,7.50467,6.57151,0.933161,-0.744371,1323
(Chaetolotis_ccoc069; Lotis_ccoc146),2.52741,2.48344,2923.15,19.2063,18.4237,0.782632,0.75279,1448
(Chaetolotis_ccoc069; Lotis_ccoc147),2.45393,2.38857,2532.42,11.5818,8.7573,2.82454,0.489474,1306
(Chaetolotis_ccoc069; Microrhyzobius_ccoc166),1.77965,1.77382,908.626,2.96019,1.49401,1.46619,-0.725574,693
(Chaetolotis_ccoc069; Microweisea_ccoc121),2.26065,2.24129,2271.15,1.75994,1.27539,0.484556,0.487029,1391
(Chaetolotis_ccoc069; Monocoryna_AG01),2.52826,2.53054,2657.82,2.4309,1.37046,1.06044,0.0893178,1319
(Chaetolotis_ccoc069; Nephus_ccoc215),2.43944,2.42804,2636.85,5.44009,1.38772,4.05237,0.00100336,1355
(Chaetolotis_ccoc069; Nesolotis_ccoc245),3.01952,2.71108,1452.56,11.7455,10.9375,0.807955,-0.0889923,619
(Chaetolotis_ccoc069; Nexophallus_ccoc247),2.94724,2.79243,1564.76,4.93723,2.41591,2.52132,-0.556239,697
(Chaetolotis_ccoc069; Orcus_CO587),2.47579,2.47721,2728.93,3.24574,0.815156,2.43059,-0.545697,1397
(Chaetolotis_ccoc069; Ortalia_ccoc060),1.87007,1.87128,1044.4,3.19969,1.98,1.21969,0.526352,693
(Chaetolotis_ccoc069; Paraphellus_ccoc139),2.29999,2.32054,2400.2,1.23112,1.03331,0.197812,0.16235,1385
(Chaetolotis_ccoc069; Pentilia_ccoc126),2.9961,2.72703,1775.54,3.7801,1.51526,2.26484,-0.0953974,751
(Chaetolotis_ccoc069; Periptyctus_ccoc233),2.7431,2.49256,1252.56,9.74091,6.14817,3.59274,-0.496094,640
(Chaetolotis_ccoc069; Periptyctus_CO712),2.7541,2.50025,1295.15,9.69091,6.38464,3.30627,-0.36067,657
(Chaetolotis_ccoc069; Platynaspis_ccoc082),2.51476,2.48181,2818.64,5.28595,0.318005,4.96794,-1.51948,1396
(Chaetolotis_ccoc069; Plotina_ccoc143),2.4552,2.44014,2778.75,7.11427,6.08789,1.02639,-0.191797,1452
(Chaetolotis_ccoc069; Poorani_ccoc088),2.63153,2.6092,2981.8,5.94708,5.45197,0.495109,0.0866978,1373
(Chaetolotis_ccoc069; Poria_CO720),2.50532,2.48085,2767.88,7.08876,5.92954,1.15922,-0.561039,1402
(Chaetolotis_ccoc069; Prodrilis_ccoc106),2.9405,2.80433,1671.99,7.57737,1.00528,6.57209,-0.266107,744
(Chaetolotis_ccoc069; Pseudazya_ccoc227),2.46079,2.4031,2621.48,4.81591,2.47907,2.33684,0.201101,1342
(Chaetolotis_ccoc069; Pseudoscymnus_ccoc137),2.33137,2.34155,2526.03,7.44201,7.22398,0.218032,0.337602,1425
(Chaetolotis_ccoc069; Rhynchortalia_ccoc241),2.50056,2.49016,2477.69,4.15247,4.08738,0.0650885,-0.209423,1237
(Chaetolotis_ccoc069; Rhyzobius_ccoc075),3.13621,2.83652,1955.17,5.84835,2.96326,2.8851,-0.0548526,757
(Chaetolotis_ccoc069; Rhyzobius_ccoc102),2.42798,2.40558,2712.32,8.01966,5.08732,2.93234,-1.1697,1439
(Chaetolotis_ccoc069; Rhyzobius_ccoc176),2.48524,2.43201,2688.05,5.12031,4.99955,0.120755,0.142774,1348
(Chaetolotis_ccoc069; Rhyzobius_ccoc219),2.44139,2.43003,2604.32,5.80748,3.82455,1.98292,-0.821209,1353
(Chaetolotis_ccoc069; Rhyzobius_ccoc222),2.4409,2.38164,2564.49,6.73339,4.26976,2.46362,-1.17247,1335
(Chaetolotis_ccoc069; Rodolia_ccoc172),invalid matrix
(Chaetolotis_ccoc069; Rodolia_ccoc174),2.24667,2.22284,2144.86,8.54779,4.26488,4.28291,1.66331,1315
(Chaetolotis_ccoc069; Roger_ccoc164),2.48236,2.41709,2698.97,9.12804,8.67759,0.450446,-0.0332023,1372
(Chaetolotis_ccoc069; Sarapidius_AG09),2.26824,2.24383,2254.89,3.7089,2.49421,1.2147,-0.324951,1383
(Chaetolotis_ccoc069; Sasajiella_ccoc142),2.53728,2.51255,2768.88,8.29554,6.30421,1.99133,0.0470622,1365
(Chaetolotis_ccoc069; Scymnodes_ccoc155),2.57408,2.57413,2799.91,1.53022,0.693513,0.836711,-0.0370318,1320
(Chaetolotis_ccoc069; Scymnodes_ccoc237),2.61043,2.56429,2765.01,11.3612,10.7469,0.614239,-0.331618,1307
(Chaetolotis_ccoc069; Scymnomorphus_ccoc178),2.26357,2.27252,2287.7,13.928,9.93528,3.9927,-0.718975,1377
(Chaetolotis_ccoc069; Scymnus_ccoc129),3.08914,2.9301,1690.61,7.12063,2.52496,4.59568,-0.653925,686
(Chaetolotis_ccoc069; Scymnus_ccoc216),2.46881,2.46242,2692.28,0.613849,0.221937,0.391912,0.476532,1354
(Chaetolotis_ccoc069; Seladia_COC224),2.43156,2.41063,2307.13,11.2276,6.83911,4.38848,-1.24044,1250
(Chaetolotis_ccoc069; Selvadius_CO822),2.53276,2.51115,2817.34,5.68491,2.22216,3.46275,1.43945,1396
(Chaetolotis_ccoc069; Serangium_ccoc140),2.28069,2.27494,2332.02,3.84687,0.608093,3.23878,-0.669615,1375
(Chaetolotis_ccoc069; Stethorus_ccoc107),2.94055,2.78402,1699.06,8.41368,2.28847,6.12521,0.219168,757
(Chaetolotis_ccoc069; Sticholotis_ccoc148),2.51809,2.51233,2447.61,8.52163,0.988227,7.5334,-0.351894,1209
(Chaetolotis_ccoc069; Subcoccinella_ccoc221),2.54576,2.5229,2831,12.4775,8.71576,3.7617,-1.15563,1362
(Chaetolotis_ccoc069; Sumnius_ccoc161),2.45473,2.4514,2535.4,5.29165,2.25285,3.0388,0.355809,1307
(Chaetolotis_ccoc069; Synonychomorpha_ccoc100),2.44029,2.43611,2578.77,4.22541,2.30097,1.92444,-0.793771,1336
(Chaetolotis_ccoc069; Telsimia_ccoc173),2.35301,2.34974,2519.5,7.51253,5.03532,2.47721,-1.12074,1397
(Chaetolotis_ccoc069; Tenuisvalvae_ccoc130),2.55535,2.53735,3043.95,7.10168,1.23328,5.86839,-0.552146,1454
(Chaetolotis_ccoc069; Tetrabrachys_ccoc249),2.46372,2.43878,2415.84,16.1714,14.3915,1.77991,-0.5832,1255
(Chaetolotis_ccoc069; Trichorcus_ccoc087),2.91016,2.64047,1406.57,7.50476,3.98357,3.52119,0.215079,639
(Chilocorellus_AGNM04; Chilocorus_ccoc118),2.64141,2.67028,2927.72,5.1666,1.54658,3.62002,1.23374,1274
(Chilocorellus_AGNM04; Chnoodes_ccoc231),2.45568,2.46091,2414.61,10.9519,9.65834,1.29352,0.345339,1228
(Chilocorellus_AGNM04; Chnootriba_ccoc210),2.28756,2.32928,3485.5,35.8306,33.1817,2.6489,0.0745297,1874
(Chilocorellus_AGNM04; Coccidophilus_AGNM05),2.08747,2.10491,3019.92,37.9949,36.5055,1.4893,-0.628146,1973
(Chilocorellus_AGNM04; Coccidula_ccoc223),2.31313,2.35053,3475.93,35.2668,30.5751,4.69168,2.04167,1837
(Chilocorellus_AGNM04; Coccinella_CO571),2.19368,2.25806,3154.3,18.8853,16.57,2.31531,-1.45623,1773
(Chilocorellus_AGNM04; Cranophorus_AG06),2.29743,2.33752,3752.81,43.839,41.9146,1.92446,0.348305,1989
(Chilocorellus_AGNM04; Cryptognatha_CO727),2.22897,2.2762,3512.05,8.13645,5.95954,2.17692,0.158658,1971
(Chilocorellus_AGNM04; Cryptolaemus_AG05),2.30516,2.36866,3710.81,24.1714,16.7595,7.41184,1.57193,1937
(Chilocorellus_AGNM04; Cryptolaemus_ccoc238),2.51605,2.50382,2423.76,29.8228,26.2461,3.57675,1.58522,1213
(Chilocorellus_AGNM04; Curticornis_ccoc228),2.19725,2.23546,3229.45,25.2582,23.3304,1.92788,0.855059,1869
(Chilocorellus_AGNM04; Cynegetis_ccoc226),2.41558,2.41962,2257.32,27.0026,25.3577,1.64493,0.903401,1189
(Chilocorellus_AGNM04; Cyra_ccoc232),2.26574,2.29919,3221.8,32.1716,24.8649,7.30673,1.71868,1773
(Chilocorellus_AGNM04; Delphastus_CO577),2.17397,2.20906,3302.75,14.6396,14.3035,0.336101,0.549715,1977
(Chilocorellus_AGNM04; Diomus_ccoc165),2.28914,2.33059,3484.94,28.2382,24.5061,3.73213,1.44519,1867
(Chilocorellus_AGNM04; Diomus_ccoc175),2.25989,2.31727,3455.29,29.1082,27.5286,1.57957,1.00899,1894
(Chilocorellus_AGNM04; Epilachna_ccoc052),2.28967,2.34143,3717.38,21.1475,14.0138,7.13367,1.04124,1986
(Chilocorellus_AGNM04; Erithionyx_ccoc072),2.29044,2.33111,3694.33,31.371,25.9032,5.46778,1.93245,1989
(Chilocorellus_AGNM04; Exochomus_ccoc211),2.35866,2.40634,3433.71,6.92155,5.42286,1.49869,0.414406,1749
(Chilocorellus_AGNM04; Exochomus_ccoc214),2.09561,2.1504,2436.96,16.6285,12.2468,4.3817,1.58325,1293
(Chilocorellus_AGNM04; Ghanius_ccoc116),2.31113,2.37656,3773.88,14.8155,9.814,5.00149,0.511657,1989
(Chilocorellus_AGNM04; Glomerella_ccoc112),2.47226,2.47248,2661.12,25.6142,22.4375,3.17669,1.33671,1353
(Chilocorellus_AGNM04; Guillermo_ccoc070),2.41016,2.40735,2486.96,22.3763,19.5423,2.834,-0.748603,1322
(Chilocorellus_AGNM04; Habrolotis_ccoc170),1.97464,1.9801,1023.18,-nan,5.0794,-nan,-nan,636
(Chilocorellus_AGNM04; Halmus_CO467),2.30053,2.35188,3751.34,4.34627,3.33908,1.00719,0.950682,1983
(Chilocorellus_AGNM04; Halyzia_ccoc041),2.28334,2.33326,3585.33,20.6804,19.2821,1.39825,0.395052,1943
(Chilocorellus_AGNM04; Hippodamia_CO627),2.32373,2.37343,3834.37,11.4727,10.7775,0.69523,-0.261864,1989
(Chilocorellus_AGNM04; Horniolus_ccoc135),2.71122,2.63406,1106.69,3.57652,0.760185,2.81633,0.187057,590
(Chilocorellus_AGNM04; Hyperaspis_ccoc224),2.32441,2.38138,3572.91,20.2828,16.2123,4.07045,1.41409,1829
(Chilocorellus_AGNM04; Hypoceras_ccoc074),2.30152,2.36408,3665.65,7.90537,6.31149,1.59388,0.69841,1936
(Chilocorellus_AGNM04; Illeis_cincta_ccoc046),2.31417,2.35642,3086.42,20.2873,18.9193,1.36795,-0.331831,1667
(Chilocorellus_AGNM04; Irracilda_ccoc078),2.47667,2.48816,2628.14,12.5157,5.8696,6.64609,0.78008,1327
(Chilocorellus_AGNM04; Jauravia_ccoc145),2.34034,2.36041,2176.96,23.5728,12.7531,10.8197,-0.318456,1205
(Chilocorellus_AGNM04; Lorma_ccoc113),2.2268,2.27052,3324.25,39.2443,33.8332,5.41111,1.57259,1855
(Chilocorellus_AGNM04; Lotis_ccoc146),2.28156,2.305,3623.32,61.6396,58.4301,3.20955,1.35281,1989
(Chilocorellus_AGNM04; Lotis_ccoc147),2.37925,2.39122,2185.24,17.6598,16.6368,1.02299,0.732428,1171
(Chilocorellus_AGNM04; Microrhyzobius_ccoc166),2.03258,2.07611,2295.41,30.9943,25.3645,5.62984,1.21567,1318
(Chilocorellus_AGNM04; Microweisea_ccoc121),2.16898,2.20476,3196.6,22.5205,19.8378,2.68276,0.4729,1939
(Chilocorellus_AGNM04; Monocoryna_AG01),2.31986,2.37815,3679.42,4.42544,1.79739,2.62805,0.35967,1905
(Chilocorellus_AGNM04; Nephus_ccoc215),2.3115,2.36074,3322.92,11.3168,10.413,0.903779,-0.0796044,1763
(Chilocorellus_AGNM04; Nesolotis_ccoc245),2.91924,2.82362,1324.71,13.2958,11.4553,1.84045,-0.37597,613
(Chilocorellus_AGNM04; Nexophallus_ccoc247),2.4613,2.47627,2657.29,15.3557,10.8147,4.54107,0.35105,1351
(Chilocorellus_AGNM04; Orcus_CO587),2.36259,2.41727,3954.85,3.71939,3.19172,0.527663,-0.138233,1984
(Chilocorellus_AGNM04; Ortalia_ccoc060),2.02325,2.07718,2318.99,15.5539,13.2292,2.32471,1.40873,1312
(Chilocorellus_AGNM04; Paraphellus_ccoc139),2.2295,2.30214,3497.38,5.36011,2.21637,3.14373,0.481635,1962
(Chilocorellus_AGNM04; Pentilia_ccoc126),2.86785,2.78816,1430.32,-nan,0.325005,-nan,-nan,671
(Chilocorellus_AGNM04; Periptyctus_ccoc233),2.59776,2.54276,951.768,4.75712,1.92776,2.82936,-0.146964,547
