Sequences,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2006_Avian_A_chicken_New_York_19495-3_2006_USA_H7N2),2.60891,2.59991,3759.8,4.13256,3.34447,0.788095,-0.403005,1659
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2006_Avian_A_guineafowl_NY_4649-18_2006_USA_H7N2),2.61697,2.61475,3800.01,6.2012,5.92203,0.279162,-0.452367,1659
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2006_Avian_A_mallard_Interior_Alaska_6MP0984_2006_USA_H7N3),2.66731,2.65605,3979.64,-nan,4.31228,-nan,-nan,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2006_Avian_A_northern_shoveler_Washington_44249-664_2006_USA_H7N6),2.65293,2.64189,3939.11,-nan,3.88994,-nan,-nan,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2006_Avian_A_ruddy_turnstone_New_Jersey_549_2006_USA_H7N3),2.61587,2.60277,3828.71,6.41496,6.03493,0.380035,0.464507,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2006_Avian_A_shoveler_Italy_2698-3_2006_Italy_H7N7),2.07128,2.06717,2421.1,6.11251,2.89863,3.21388,-1.58212,1680
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2006_Avian_A_tufted_duck_PT_13771_2006_Portugal_H7N3),2.04014,2.03392,2350.85,6.8106,4.02076,2.78985,-1.20562,1680
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2007_Avian_A_cinnamon_teal_California_JN1310_2007_USA_H7N3),2.67731,2.66682,4008.84,-nan,3.60764,-nan,-nan,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2007_Avian_A_duck_Mongolia_720_2007_Mongolia_H7N6),2.04379,2.03517,2354.57,9.04357,4.05957,4.984,-1.74757,1680
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2007_Avian_A_duck_Victoria_512_2007_Australia_c1997_H7N6),1.96157,1.95546,2198.76,6.94493,1.71539,5.22955,-1.72604,1680
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2007_Avian_A_mallard_Netherlands_22_2007_Netherlands_H7N1),2.03764,2.03499,2353.89,9.66712,3.69359,5.97353,-1.81962,1680
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2007_Avian_A_ruddy_turnstone_Delaware_Bay_124_2007_USA_H7N3),2.63507,2.6248,3892.02,-nan,4.18505,-nan,-nan,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2007_Avian_A_turkey_Italy_5425_2007_Italy_H7N3),2.05059,2.04294,2346.11,5.57981,1.76842,3.81139,-1.58024,1665
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2008_Avian_A_Anas_crecca_Spain_1460_2008_Spain_H7N9),2.07525,2.07341,2435.32,4.8772,2.41596,2.46124,-1.36701,1680
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2008_Avian_A_blue-winged_teal_Guatemala_CIP049-01_2008_Guatemala_H7N9),2.62952,2.62185,3881.01,-nan,4.5386,-nan,-nan,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2008_Avian_A_northern_shoveler_California_HKWF2031_2008_USA_H7N3),2.64518,2.63285,3912.07,-nan,1.84274,-nan,-nan,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2009_Avian_A_green-winged_teal_California_1841_2009_USA_H7N3),2.62582,2.61645,3866.31,-nan,4.89024,-nan,-nan,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2009_Avian_A_swan_Slovenia_53_2009_Slovenia_H7N7),2.05682,2.05398,2391.78,3.08974,1.99176,1.09798,-1.02441,1680
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2001_Avian_A_cinnamon_teal_Bolivia_4537_2001_Bolivia_H7N3),2.25528,2.24252,2891.69,14.9142,4.28086,10.6333,-1.52003,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2002_Avian_A_chicken_Chile_176822_02_Chile_H7N3),2.26838,2.25663,2923.82,13.3431,3.50827,9.83483,-1.64106,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2002_Avian_A_chicken_Chile_184240-1_2002_Chile_H7N3),2.27934,2.26744,2949.8,13.4759,3.89062,9.58529,-1.81637,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2002_Avian_A_chicken_Chile_4977_02_Chile_H7N3),2.27683,2.26473,2944.09,13.8359,4.20951,9.62638,-1.81949,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;2002_Avian_A_turkey_Chile_4418_02_Chile_H7N3),2.27404,2.26136,2936.78,14.2465,4.26456,9.98197,-1.70539,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1956_Equine_A_equine_Prague_1_1956_Czech_Republic_H7N7),1.92461,1.93876,2166.97,33.3222,26.9844,6.33782,-1.80066,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1956_Equine_A_equine_Prague_2_1956_Czech_Republic_H7N7),1.91889,1.93313,2154.92,32.8315,26.5209,6.31055,-1.95635,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1964_Equine_A_equine_Detroit_1_64_USA_H7N7),1.91873,1.93316,2159.82,30.8188,26.6281,4.19076,-1.56091,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1966_Equine_A_equine_Lexington_1_1966_USA_H7N7),1.92187,1.93593,2166.32,30.8062,25.5044,5.30182,-1.78254,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1972_Equine_A_equine_Switzerland_137_72_Switzerland_H7N7),1.90873,1.92296,2140.7,31.5625,26.9638,4.5987,-1.49098,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1973_Equine_A_equine_Cambridge_1_73_United_Kingdom_H7N7),1.90697,1.92092,2136.65,31.4099,26.9202,4.48972,-1.46395,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1973_Equine_A_equine_London_1416_1973_United_Kingdom_H7N7),1.90621,1.92006,2135.05,30.3412,25.739,4.60228,-1.48642,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1974_Equine_A_equine_Cornell_16_74_USA_H7N7),1.90835,1.92162,2136.9,29.8091,24.8626,4.94651,-1.47417,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1975_Equine_A_equine_Kentucky_1a_1975_USA_H7N7),1.91022,1.92384,2140.05,30.5665,26.2644,4.30202,-1.38992,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1976_Equine_A_equine_Sao_Paulo_1_76_Brazil_H7N7),1.90589,1.91881,2130.19,28.8527,24.578,4.27474,-1.33818,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1976_Equine_A_equine_Sao_Paulo_4_1976_Brazil_H7N7),1.90846,1.92172,2135.24,29.7153,25.8323,3.883,-1.3259,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1976_Equine_A_equine_Uruguay_1063_1976_Uruguay_H7N7),1.90589,1.91881,2130.19,28.8527,24.578,4.27474,-1.33818,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1977_Equine_A_equine_Argentina_1_1977_Argentina_H7N7),1.90343,1.91649,2124.7,28.7976,24.3877,4.40993,-1.36728,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1977_Equine_A_equine_Newmarket_1_77_United_Kingdom_H7N7),1.89883,1.91299,2119.99,30.4775,26.4153,4.06222,-1.4119,1683
(1979_Avian_A_turkey_Tennessee_1_1979_USA_H7N3;1977_Equine_A_equine_Santiago_77_Chile_H7N7),1.90311,1.91554,2119.69,28.4174,23.0095,5.40792,-1.23279,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1980_Avian_A_macaw_England_626_80_United_Kingdom_H7N7),2.86274,2.86135,4597.31,-nan,6.25325,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1980_Avian_A_pheasant_Minnesota_917_1980_USA_H7N3),2.05426,2.04762,2376.64,4.30123,1.90545,2.39578,1.01421,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1980_Avian_A_turkey_Minnesota_1138_1980_USA_H7N3),2.05781,2.05294,2387.23,3.88451,1.29767,2.58684,1.17247,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1980_Avian_A_turkey_Minnesota_1200_1980_USA_H7N3),2.04707,2.04211,2363.85,2.47212,1.07019,1.40193,0.886884,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1982_Avian_A_chicken_England_71_82_United_Kingdom_H7N1),2.84594,2.84447,4510.84,8.33333,1.60381,6.72952,-nan,1671
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1982_Avian_A_turkey_MN_24552_1982_USA_H7N3),2.04605,2.0406,2359.76,2.74209,1.3634,1.37869,0.953419,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1985_Avian_A_chicken_Victoria_1_1985_Australia_H7N7),2.33136,2.33353,3120.67,3.46069,2.28885,1.17183,0.20831,1680
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1985_Avian_A_duck_Hubei_126_1985_China_H7N8),2.71325,2.71221,4144.4,-nan,2.18261,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1985_Avian_A_green-winged_teal_ALB_228_1985_Canada_H7N3),2.02882,2.02337,2322.75,3.61668,1.26522,2.35146,1.24164,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1985_Avian_A_mallard_duck_Alberta_435_1985_Canada_H7N3),2.04944,2.04485,2369.07,1.98829,1.29961,0.688681,0.799193,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1985_Avian_A_starling_Victoria_1985_Australia_H7N7),2.33457,2.33657,3127.39,3.28228,2.16149,1.12078,0.203189,1680
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1986_Avian_A_duck_Heinersdorf_S495_6_86_Germany_H7N7),2.70086,2.70328,4116.85,5.75402,0.982926,4.7711,0.539607,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1987_Avian_A_chicken_Jena_1816_87_Germany_H7N7),2.70104,2.70506,4122.71,5.19149,4.20377,0.987721,-0.913891,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1987_Avian_A_mallard_Ohio_421_1987_USA_H7N8),2.06848,2.06352,2407.97,1.92745,1.18481,0.742635,0.529183,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1988_Avian_A_ruddy_turnstone_DE_2378_1988_USA_H7N7),2.0416,2.03684,2352.47,3.60336,1.10707,2.49629,1.26555,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1988_Avian_A_turkey_Minnesota_1_1988_USA_H7N9),2.03866,2.03463,2347.47,3.12081,1.526,1.5948,0.837765,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1989_Avian_A_non-psittacine_England-Q_1985_89_United_Kingdom_H7N7),2.64045,2.64163,3939.03,2.5828,2.15789,0.424912,-0.0065023,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1989_Avian_A_red_knot_NJ_325_1989_USA_H7N7),2.02395,2.01834,2312.5,2.48002,1.62935,0.85067,0.48433,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1991_Avian_A_ostrich_South_Africa_1991_South_Africa_H7N1),2.65211,2.65535,3975.99,-nan,1.74008,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1991_Avian_A_psittacine_Italy_1_91_Italy_H7N2),2.75716,2.76142,4288.83,-nan,2.0028,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1992_Avian_A_chicken_Victoria_1_92_Australia_H7N3),2.32213,2.32056,3080.92,3.46287,1.22682,2.23605,-0.957478,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1992_Avian_A_duck_Nanchang_1904_1992_China_H7N1),2.65922,2.66012,3994.11,-nan,4.03511,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1992_Avian_A_softbill_CA_33445-158_1992_USA_H7N1),2.63002,2.63213,3914.46,2.76327,1.77924,0.984034,-0.565173,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1993_Avian_A_duck_Alaska_3111_1993_USA_H7N3),2.02967,2.02317,2327.36,5.09651,1.57548,3.52103,1.58495,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1993_Avian_A_gull_Italy_692-2_93_Italy_H7N2),2.75887,2.76305,4293.2,-nan,1.04898,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1993_Avian_A_rhea_North_Carolina_39482_1993_USA_H7N1),2.045,2.04368,2368.21,3.60642,1.35154,2.25488,1.41613,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1994_Avian_A_Chicken_New_York_13142-5_94__USA_H7N2),2.02538,2.02177,2322.48,3.591,0.711422,2.87958,1.20543,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1994_Avian_A_chicken_Queensland_1994_Australia_H7N3),2.33656,2.33687,3119.28,2.75703,1.90605,0.850974,-0.527214,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1994_Avian_A_parakeet_Netherlands_267497_94_Netherlands_H7N1),2.64015,2.6421,3943.68,-nan,3.9635,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1994_Avian_A_shorebird_Delaware_Bay_274_1994_USA_H7N5),2.03186,2.03105,2340.56,4.52312,1.03014,3.49299,1.65594,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1994_Avian_A_turkey_New_York_4450-5_1994_USA_H7N2),2.02549,2.02215,2324.07,4.30253,1.11845,3.18409,1.48281,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1995_Avian_A_Chicken_New_York_13833-7_95__USA_H7N2),2.019,2.01594,2312.29,4.09765,0.98365,3.114,1.23658,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1995_Avian_A_chicken_Queensland_667_95_Australia_H7N3),2.3358,2.33598,3117.79,2.82351,1.93395,0.889554,-0.50966,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1995_Avian_A_common_iora__Singapore_F89_95_Singapore_H7N1),2.61647,2.61664,3872.68,7.14848,6.46495,0.683537,-0.34682,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1995_Avian_A_emu_TX_25414_1995_USA_H7N2),2.02581,2.02052,2319.6,3.6856,1.39152,2.29409,1.29131,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1996_Avian_A_Chicken_New_York_8030-2_96__USA_H7N2),2.01433,2.01035,2300.2,3.43857,1.24448,2.19409,1.14274,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1996_Avian_A_Guinea_Fowl_Pennsylvania_7777-1_96_USA_H7N2),1.99943,1.99748,2237.4,6.13888,1.75477,4.38411,1.79847,1650
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1996_Avian_A_ostrich_South_Africa_M320_96_South_Africa_H7N7),2.6078,2.61115,3855.2,8.24129,5.08505,3.15624,-0.533035,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1996_Avian_A_ruddy_turnstone_Delaware_Bay_135_1996_USA_H7N3),2.02495,2.01862,2315.85,5.04169,1.58204,3.45965,1.77201,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1997_Avian_A_chicken_New_South_Wales_2_1997_Australia_H7N4),2.30463,2.30155,3038.11,3.04809,2.24115,0.806935,-0.559773,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1997_Avian_A_chicken_PA_19241_1997_USA_H7N2),1.99617,1.99582,2236.99,6.00449,2.22878,3.77571,1.72824,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1997_Avian_A_emu_New_South_Wales_775_1997_Australia_H7N4),2.30222,2.29999,3033.6,3.12324,2.27923,0.844008,-0.563916,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1998_Avian_A_chicken_NY_1387-8_98_USA_H7N2),1.99899,1.9966,2238.21,5.71718,1.33358,4.3836,1.75735,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1998_Avian_A_goose_NY_8600-3_1998_USA_H7N2),2.00182,1.99899,2244.77,5.99984,1.32282,4.67701,1.67519,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1998_Avian_A_Mallard_Ohio_322_1998_USA_H7N3),2.04566,2.03788,2360.22,3.34616,2.33503,1.01113,0.548956,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1998_Avian_A_turkey_Northern_Ireland_VF-1545_C5_98_United_Kingdom_H7N7),2.60147,2.60336,3834.29,-nan,5.86971,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1999_Avian_A_chicken_NJ_16224-6_1999_USA_H7N2),2.00508,2.003,2252.47,4.52936,1.23609,3.29328,1.49391,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1999_Avian_A_Chicken_NY_14714-2_1999_USA_H7N3),2.04239,2.03474,2354.22,3.29593,2.29746,0.99847,0.644512,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1999_Avian_A_chicken_NY_34173-3_99_USA_H7N2),1.99996,1.99728,2238.97,3.62404,0.95857,2.66547,1.2267,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1999_Avian_A_pintail_Minnesota_423_1999_USA_H7N3),2.02464,2.02115,2324.08,3.35204,1.32167,2.03037,1.16387,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1999_Avian_A_swan_Shimane_42_1999_Japan_H7N8),2.58733,2.58681,3777.01,-nan,2.97587,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;1999_Avian_A_turkey_Italy_4617_1999_Italy_H7N1),2.56426,2.56464,3727.39,-nan,1.61485,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2000_Avian_A_chicken_NY_30749-3_2000_USA_H7N2),1.99431,1.99245,2231.18,5.66246,1.59547,4.06699,1.6735,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2000_Avian_A_mallard_Netherlands_12_2000_Netherlands_H7N3),2.58314,2.58259,3764.61,-nan,2.14139,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2000_Avian_A_ruddy_turnstone_DE_1538_2000_USA_H7N9),2.03216,2.02926,2342.3,3.26571,1.42882,1.83688,0.911436,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2000_Avian_A_turkey_Italy_4426_2000_Italy_H7N1),2.5547,2.55565,3704.42,-nan,1.69157,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2001_Avian_A_Black_Duck_Ohio_415_2001_USA_H7N3),2.02314,2.02111,2324.44,2.20735,1.34175,0.865599,0.723702,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2001_Avian_A_chicken_Italy_322_2001_Italy_H7N1),2.54916,2.55263,3697.03,-nan,3.0569,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2001_Avian_A_chicken_NY_119256-7_2001_USA_H7N2),1.99894,1.99909,2245.88,4.46468,1.33872,3.12596,1.24109,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2001_Avian_A_duck_Mongolia_47_2001_Mongolia_H7N1),2.58084,2.57988,3759.76,-nan,3.21885,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2001_Avian_A_guinea_fowl_NJ_119063-8_2001_USA_H7N2),2.00259,2.00153,2246.54,3.78928,1.34377,2.44551,1.25614,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2001_Avian_A_mallard_Alberta_22_2001_Canada_H7N3),2.02882,2.02381,2329.12,4.50289,1.13256,3.37032,1.2881,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2001_Avian_A_mallard_Italy_33_01_Italy_H7N3),2.56479,2.56331,3714.5,-nan,2.55857,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2001_Avian_A_turkey_Germany_R11_2001_Germany_H7N7),2.5781,2.57727,3751.69,-nan,2.76883,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2002_Avian_A_chicken_NJ_151244-18_02_USA_H7N2),2.01321,2.01152,2267.85,4.92357,1.94868,2.97489,1.57613,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2002_Avian_A_chicken_NJ_608_02_USA_H7N2),2.00106,1.99959,2245.25,3.91837,0.923553,2.99481,1.33585,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2002_Avian_A_mallard_Italy_250_02_Italy_H7N1),2.55765,2.55465,3656.96,-nan,2.17463,-nan,-nan,1662
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2002_Avian_A_mallard_Sweden_105_2002_Sweden_H7N7),2.55652,2.55399,3690.19,3.44132,2.37545,1.06586,-0.542827,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2002_Avian_A_mallard_Sweden_56_2002_Sweden_H7N7),2.54508,2.54787,3679.92,-nan,4.47777,-nan,-nan,1683
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2002_Avian_A_shorebird_Delaware_Bay_53_2002_USA_H7N3),2.00961,2.00522,2292.01,3.11375,1.44992,1.66382,1.13208,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2003_Avian_A_chicken_CT_260413-2_2003_USA_H7N2),1.97591,1.97582,2196.93,5.79359,1.49072,4.30287,1.40712,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2003_Avian_A_chicken_Netherlands_1_03_Netherlands_H7N7),2.5701,2.56846,3728.47,-nan,2.50246,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2003_Avian_A_turkey_Italy_2684_2003_Italy_H7N3),2.55793,2.55717,3701.49,-nan,4.16548,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2004_Avian_A_chicken_DE_HOBO_2004_USA_H7N2),1.98489,1.98221,2208.25,5.47965,1.32454,4.15511,1.55343,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2004_Avian_A_chicken_NJ_294508-12_2004_USA_H7N2),1.99705,1.99809,2241.26,5.80004,2.58159,3.21845,1.54487,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2004_Avian_A_duck_Italy_4692-9_2004_Italy_H7N_),2.5791,2.57556,3745.19,-nan,2.78588,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2004_Avian_A_green-winged_teal_MD_648_2004_USA_H7N3),2.03274,2.02964,2343.6,4.74459,0.72597,4.01862,1.48389,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2004_Avian_A_mallard_Sweden_7206_2004_Sweden_H7N7),2.55589,2.55804,3699.64,4.19933,1.99453,2.2048,0.798767,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2004_Avian_A_turkey_Italy_3337_2004_Italy_H7N3),2.54715,2.54447,3662.55,-nan,5.53274,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2005_Avian_A_chicken_Canada_314514-1_2005_Canada_H7N3),2.02958,2.02509,2332.68,6.62503,1.3554,5.26963,1.76766,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2005_Avian_A_chicken_New_York_23164-6_2005_USA_H7N2),1.9863,1.98343,2210.98,4.74667,0.987008,3.75966,1.59605,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2005_Avian_A_chicken_New_York_79672_2005_USA_H7N2),1.99983,2.00135,2250.1,6.0165,2.99117,3.02533,1.43887,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2005_Avian_A_mallard_Netherlands_9_2005_Netherlands_H7N7),2.5615,2.56041,3702.77,-nan,1.24475,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2005_Avian_A_Northern_shoveler_NC_6412-052_2005_USA_H7N6),2.0226,2.01813,2322.09,6.44312,1.22731,5.21581,1.76599,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2005_Avian_A_turkey_New_York_122501-2_2005_USA_H7N2),1.98418,1.98296,2209.87,6.10615,0.958212,5.14794,1.7378,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2006_Avian_A_chicken_New_York_19495-3_2006_USA_H7N2),1.9863,1.98353,2211.23,5.03338,0.950954,4.08243,1.68392,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2006_Avian_A_guineafowl_NY_4649-18_2006_USA_H7N2),1.99231,1.99432,2234.35,5.88768,2.43546,3.45222,1.33286,1653
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2006_Avian_A_mallard_Interior_Alaska_6MP0984_2006_USA_H7N3),2.01133,2.00677,2295.83,3.69841,1.13768,2.56073,1.15396,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2006_Avian_A_northern_shoveler_Washington_44249-664_2006_USA_H7N6),2.01584,2.01163,2308.3,6.10017,1.23662,4.86355,1.75031,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2006_Avian_A_ruddy_turnstone_New_Jersey_549_2006_USA_H7N3),2.00778,2.00158,2280.17,4.05383,1.59687,2.45696,1.40617,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2006_Avian_A_shoveler_Italy_2698-3_2006_Italy_H7N7),2.57712,2.57714,3751.42,-nan,1.89666,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2006_Avian_A_tufted_duck_PT_13771_2006_Portugal_H7N3),2.53773,2.53588,3638.27,4.67448,2.18854,2.48594,0.478788,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2007_Avian_A_cinnamon_teal_California_JN1310_2007_USA_H7N3),2.02384,2.01999,2320.36,3.46863,1.05722,2.4114,1.20915,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2007_Avian_A_duck_Mongolia_720_2007_Mongolia_H7N6),2.52651,2.52113,3604.21,-nan,3.80407,-nan,-nan,1677
(1980_Avian_A_duck_Potsdam_15_1980_Germany_H7N7;2007_Avian_A_duck_Victoria_512_2007_Australia_c1997_H7N6),2.27077,2.27002,2964.29,2.80672,2.1998,0.606917,-0.0364879,1680
