Sequences,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(Beryx_decadactylusA;Monopterus_albusA),2.0325,2.03474,12144.2,676.622,640.207,36.4146,3.75769,8325
(Beryx_decadactylusA;Anoplopoma_fimbriaA),1.88651,1.91827,10774.8,285.481,277.528,7.95312,2.41838,8325
(Beryx_decadactylusA;Cottus_carolinaeA),1.78244,1.82548,9813.92,161.46,155.515,5.94588,2.42259,8325
(Beryx_decadactylusA;Cyclopterus_lumpusA),2.03531,2.03841,12248.6,758.762,754.163,4.59974,0.345142,8319
(Beryx_decadactylusA;Hexagrammos_otakiiA),2.05731,2.05784,12523.8,815.179,810.73,4.44859,1.26308,8325
(Beryx_decadactylusA;Sebastes_fasciatusA),1.70291,1.75944,9128.23,85.9585,80.1362,5.82226,0.905998,8331
(Beryx_decadactylusA;Sebastes_ruberrimus),1.26528,1.37187,6129.22,133.32,129.664,3.65585,1.77727,8331
(Beryx_decadactylusA;Sebastolobus_alascanusA),1.70861,1.76829,9242.4,91.0592,82.1235,8.93563,1.26458,8322
(Beryx_decadactylusA;Apogon_lateralisA),2.01003,2.01406,11886.2,638.763,609.798,28.9654,3.57967,8325
(Beryx_decadactylusA;Cheilodipterus_quA),2.04264,2.04137,12228.9,742.842,715.883,26.9582,2.93016,8325
(Beryx_decadactylusA;Seriola_dumeriliA),2.08812,2.09288,12865.6,769.444,765.732,3.71155,0.674921,8334
(Beryx_decadactylusA;Trachinotus_carolinusA),2.10207,2.09813,12979.9,871.414,863.279,8.13433,0.73765,8331
(Beryx_decadactylusA;Ambloplites_rupestrisCB),2.11355,2.10937,13110.3,877.202,867.429,9.77299,1.90442,8331
(Beryx_decadactylusA;Centrogenys_vaigiensisA),2.10149,2.09986,13012.4,850.214,837.346,12.8677,2.51061,8334
(Beryx_decadactylusA;Centropomus_undecimalisA),2.08565,2.08829,12834.5,772.851,757.91,14.9417,3.83894,8331
(Beryx_decadactylusA;Chaetodon_ornatissimusA),2.07222,2.07046,12641.4,792.11,773.516,18.5942,2.79503,8334
(Beryx_decadactylusA;Forcipiger_flavissimusA),2.10242,2.09833,13018.7,894.438,887.517,6.92161,1.22002,8334
(Beryx_decadactylusA;Ambassis_urotaeniaA),2.00416,2.01104,11859.5,587.074,579.677,7.39684,1.53994,8334
(Beryx_decadactylusA;Paracirrhites_arcatusA),2.10571,2.10237,13066.6,901.687,894.217,7.47003,1.569,8334
(Beryx_decadactylusA;Cheilodactylus_variegatusA),1.7119,1.77459,9303.76,55.7382,47.1664,8.57174,2.25875,8331
(Beryx_decadactylusA;Eucinostomus_lefroyiA),2.08515,2.08499,12743.6,755.202,744.95,10.252,1.97858,8328
(Beryx_decadactylusA;Eugerres_plumieriA),2.07368,2.07536,12620.5,738.389,731.331,7.05809,1.37962,8325
(Beryx_decadactylusA;Gramma_loretoA),2.06049,2.06398,12552.7,761.409,750.059,11.3497,3.00612,8334
(Beryx_decadactylusA;Haemulon_sciurusA),2.02533,2.03608,12177.2,602.17,594.569,7.60057,2.38491,8331
(Beryx_decadactylusA;Inermia_vitattaA),1.70199,1.76016,9187.18,62.2122,51.1865,11.0258,2.42102,8331
(Beryx_decadactylusA;Kuhlia_marginataA),2.09239,2.0933,12886.3,771.094,760.278,10.816,2.05217,8334
(Beryx_decadactylusA;Kyphosus_elegansA),2.128,2.12424,13314.3,887.035,873.16,13.8754,2.3208,8334
(Beryx_decadactylusA;Gazza_minutaA),1.81445,1.89625,10270.8,40.5088,30.9635,9.54536,2.61124,8376
(Beryx_decadactylusA;Leiognathus_equulusA),1.86052,1.94885,10835.2,98.2508,85.04,13.2107,3.15579,8376
(Beryx_decadactylusA;Lethrinus_erythropterusA),1.8237,1.87083,10211.6,132.251,103.969,28.2815,4.20006,8334
(Beryx_decadactylusA;Monotaxis_grandoculisA),2.06046,2.05752,12514,838.527,830.211,8.31587,2.02953,8334
(Beryx_decadactylusA;Lutjanus_biguttatusA),1.67553,1.73547,8963.3,48.7736,40.4064,8.36728,2.75373,8331
(Beryx_decadactylusA;Lutjanus_mahogoni),1.67069,1.74246,9031.84,34.9508,17.0957,17.8551,2.96174,8331
(Beryx_decadactylusA;Ocyurus_chrysurusA),2.34066,2.38293,15976.6,257.315,253.763,3.55189,0.918166,8349
(Beryx_decadactylusA;Caulolatilus_princepsA),2.07583,2.0789,12733.2,738.649,730.917,7.73209,2.42132,8334
(Beryx_decadactylusA;Malacanthus_plumieriA),1.41981,1.51263,7103.37,44.0215,32.1944,11.8271,2.35241,8334
(Beryx_decadactylusA;Morone_chrysopsA),2.12268,2.12171,13217.5,827.666,804.931,22.7348,3.31964,8325
(Beryx_decadactylusA;Pentapodus_caninusA),1.65349,1.70914,8678.05,89.1562,88.3368,0.81937,0.27969,8328
(Beryx_decadactylusA;Scolopsis_bilineataA),2.05007,2.05323,12443.8,813.668,810.369,3.29811,1.93173,8328
(Beryx_decadactylusA;Scolopsis_margaritiferA),1.6831,1.73952,8940.2,83.0094,77.3436,5.66579,1.83401,8328
(Beryx_decadactylusA;Opistognathus_aurifronsA),2.48545,2.54613,18302.8,24.5877,21.4069,3.18083,0.70382,8418
(Beryx_decadactylusA;Maccullochella_peeliiA),2.14683,2.14646,13510.5,831.188,818.92,12.2679,2.03883,8334
(Beryx_decadactylusA;Gadopsis_marmoratusA),2.35438,2.39008,16110.7,333.272,316.491,16.7807,3.13849,8352
(Beryx_decadactylusA;Etheostoma_atripinneA),1.83743,1.87771,10294.2,183.214,143.682,39.5317,4.52934,8328
(Beryx_decadactylusA;Percina_caprodesA),1.86272,1.90022,10547.8,202.263,168.421,33.8419,4.53256,8328
(Beryx_decadactylusA;Perca_flavescensA),1.50082,1.61564,8074.88,765.614,759.204,6.41051,2.03803,8346
(Beryx_decadactylusA;Plesiops_melasA),2.01786,2.02611,12066.2,626.461,619.278,7.18354,1.78199,8337
(Beryx_decadactylusA;Monocirrhus_polyacanthusA),1.80297,1.83604,9872.97,217.826,181.131,36.6945,5.0109,8328
(Beryx_decadactylusA;Polycentrus_schomburgkiA),2.03291,2.02877,12127.2,788.299,749.441,38.8574,2.72567,8328
(Beryx_decadactylusA;Stereolepis_gigasA),2.13487,2.13576,13404.1,810.766,802.182,8.58387,1.8991,8334
(Beryx_decadactylusA;Chaetodontoplus_melanasomaA),2.30731,2.34741,15670.2,354.679,347.469,7.21039,2.19731,8399
(Beryx_decadactylusA;Holocanthus_passerA),2.30851,2.34443,15680.8,460.382,450.705,9.67632,2.67192,8403
(Beryx_decadactylusA;Pomacanthus_zonipectusA),2.31291,2.34778,15729.8,457.053,447.807,9.24598,2.48034,8403
(Beryx_decadactylusA;Congrogadus_subducensA),2.06632,2.06484,12546,804.452,795.367,9.08522,1.30205,8334
(Beryx_decadactylusA;Pseudochromis_fridmaniA),2.04681,2.04545,12472,903.444,892.407,11.0372,1.2782,8361
(Beryx_decadactylusA;Labracinus_cyclophthalmusA),2.05703,2.0568,12577.9,882.154,875.363,6.79101,1.67953,8355
(Beryx_decadactylusA;Ogilbynia_novaehollandaeA),2.03338,2.03536,12301.8,831.399,821.199,10.1996,2.04705,8355
(Beryx_decadactylusA;Pholidochromis_cerasiaeA),2.07647,2.08063,12780.8,847.431,834.089,13.3417,0.868488,8355
(Beryx_decadactylusA;Aplodinotus_grunniensA),2.08639,2.08958,12795.2,734.098,707.894,26.2041,3.97651,8331
(Beryx_decadactylusA;Leiostomus_xanthurusA),2.06549,2.06762,12563.3,727.03,709.198,17.8322,3.32541,8331
(Beryx_decadactylusA;Menticirrhus_littoralisA),2.09781,2.09538,12929.5,833.514,805.487,28.027,3.67126,8331
(Beryx_decadactylusA;Cephalopholis_argusA),1.88066,1.91696,10714.5,198.936,189.763,9.17347,2.57303,8325
(Beryx_decadactylusA;Hypoplecterus_puellaA),1.44966,1.53359,7196.26,12.6358,10.6048,2.03092,0.991167,8325
(Beryx_decadactylusA;Mycteroperca_microlepisA),2.08103,2.07977,12747.6,811.721,801.525,10.1961,2.37227,8325
(Beryx_decadactylusA;Paralabrax_nebuliferA),2.08161,2.08385,12768.6,804.763,800.698,4.06488,1.21764,8325
(Beryx_decadactylusA;Pseudanthias_pascalusA),2.08412,2.08151,12801.1,886.014,877.336,8.67834,1.93455,8325
(Beryx_decadactylusA;Rypticus_saponaceusA),2.09873,2.10237,12932.3,734.919,723.792,11.1275,2.73419,8325
(Beryx_decadactylusA;Serranus_tigrinusA),1.81033,1.85234,10027.6,148.365,140.403,7.96245,2.43635,8325
(Beryx_decadactylusA;Hemanthias_aureorubensA),2.34528,2.3882,16147.3,320.18,310.339,9.84161,2.5103,8394
(Beryx_decadactylusA;Lagodon_rhomboidesA),1.67762,1.73327,8915.34,83.0617,71.6884,11.3733,2.83369,8331
(Beryx_decadactylusA;Stenotomus_chrysopsA),1.70285,1.75876,9165.48,80.996,73.7995,7.19642,2.47006,8331
(Beryx_decadactylusA;Toxotes_jaculatrixA),1.71491,1.77067,9216.62,57.8731,42.3887,15.4844,2.92188,8334
(Beryx_decadactylusA;Cichla_temensisA),2.0419,2.03857,12230.8,773.077,748.191,24.8859,3.02729,8334
(Beryx_decadactylusA;Etroplus_maculatusA),2.03894,2.03213,12232.1,861.118,828.399,32.7193,2.06244,8334
(Beryx_decadactylusA;Heros_appendictulatusA),1.96927,1.97369,11449.3,605.796,572.082,33.7146,3.52738,8334
(Beryx_decadactylusA;Heterochromis_multidensA),2.03245,2.03086,12126.7,725.736,709.07,16.6657,2.20938,8334
(Beryx_decadactylusA;Herichthys_cyanoguttatus),1.38406,1.47147,6769.61,123.928,83.0408,40.8875,4.46832,8334
(Beryx_decadactylusA;Oreochromis_niloticus),1.5969,1.65927,8212.57,83.7655,24.5121,59.2534,4.33616,8334
(Beryx_decadactylusA;Paratilapia_polleniA),2.06999,2.0626,12572.4,877.478,860.822,16.6567,1.43648,8334
(Beryx_decadactylusA;Paretroplus_maculatusA),2.06837,2.06791,12536.2,754.963,740.854,14.109,0.919391,8334
(Beryx_decadactylusA;Ptychochromis_grandidieriB),2.00271,2.02611,11841.2,350.988,323.985,27.0031,4.10649,8334
(Beryx_decadactylusA;Cymatogaster_aggregattaA),1.8081,1.85015,10033.1,150.822,142.702,8.12036,2.30011,8334
(Beryx_decadactylusA;Damalichthys_vaccaA),2.04829,2.04643,12380.8,827.73,818.831,8.89935,2.01529,8334
(Beryx_decadactylusA;Embiotoca_jacksoniA),2.04612,2.04513,12364.2,820.227,809.309,10.9178,2.27552,8334
(Beryx_decadactylusA;Embiotoca_lateralisA),1.80343,1.84705,10003,136.674,128.968,7.70617,2.32768,8334
(Beryx_decadactylusA;Hyperprosopon_argenteumA),2.03605,2.03532,12244.3,787.906,777.875,10.0317,2.03937,8334
(Beryx_decadactylusA;Phanerodon_furcatusA),1.77939,1.8262,9789.24,109.352,100.645,8.7065,2.36701,8334
(Beryx_decadactylusA;Bodianus_rufusA),1.82544,1.86188,10128.4,189.897,176.456,13.4407,3.16665,8331
(Beryx_decadactylusA;Chlorurus_sordidusA),1.76671,1.80671,9618.12,164.646,155.54,9.10627,2.51943,8331
(Beryx_decadactylusA;Clepticus_parraeA),1.7815,1.82241,9755.7,161.166,138.212,22.9538,4.5643,8331
(Beryx_decadactylusA;Coris_batuensisA),1.31365,1.4214,6608.45,813.139,798.339,14.7999,3.51663,8400
(Beryx_decadactylusA;Coris_gaimardA),2.18473,2.2207,14037.3,357.68,347.968,9.71125,2.82014,8385
(Beryx_decadactylusA;Diproctacanthus_xanB),1.96603,2.02918,11732,55.4125,30.4396,24.9729,4.90722,8394
(Beryx_decadactylusA;Epibulus_brevisA),1.99164,1.99361,11707.6,728.578,725.37,3.20822,1.45234,8325
(Beryx_decadactylusA;Epibulus_insidiatorA),1.5996,1.69792,8547.88,235.604,224.216,11.3884,2.12533,8400
(Beryx_decadactylusA;Gomphosus_variusA),2.19609,2.23999,14091.1,139.243,129.776,9.46706,2.45348,8334
(Beryx_decadactylusA;Halichoeres_bivutatusA),1.97776,1.97867,11568.4,760.58,746.486,14.094,3.5335,8316
(Beryx_decadactylusA;Halichoeres_margaritaceusA),1.08848,1.19721,5072.03,334.039,318.105,15.9344,3.57463,8331
(Beryx_decadactylusA;Labrichthys_unilineatusA),1.76229,1.79546,9507.87,199.887,181.66,18.2275,3.98668,8331
(Beryx_decadactylusA;Labropsis_australisA),1.73838,1.77778,9347.37,158.443,132.31,26.1332,4.9423,8325
(Beryx_decadactylusA;Lachnolaimus_maA),1.78017,1.87148,10139.9,158.222,122.576,35.6459,3.90378,8403
(Beryx_decadactylusA;Oxycheilinus_celibecusA),1.7731,1.81119,9653.9,170.04,163.808,6.23181,2.26243,8319
(Beryx_decadactylusA;Oxyjulis_californicusA),1.74333,1.83037,9717.25,113.311,94.9232,18.3881,4.03629,8403
(Beryx_decadactylusA;Pterogogus_enneacanthusA),1.97859,1.98132,11565.5,645.715,636.486,9.22887,1.81789,8328
(Beryx_decadactylusA;Tautoga_onitisA),1.53305,1.60412,7816.31,37.0041,23.5869,13.4171,3.45589,8331
(Beryx_decadactylusA;Tautogolabrus_adspersusA),1.53437,1.6062,7840.24,32.6159,19.3109,13.3049,3.18508,8331
(Beryx_decadactylusA;Xyrichtys_martinicensisA),1.98718,1.98427,11638.2,751.592,742.652,8.93993,1.34971,8325
(Beryx_decadactylusA;Haletta_semifasciataA),1.95712,2.02405,11571.2,77.5298,49.9854,27.5444,2.85381,8352
(Beryx_decadactylusA;Abudefduf_saxatilisA),1.45069,1.53715,7243.07,33.5616,18.7857,14.7759,2.57819,8334
(Beryx_decadactylusA;Chromis_cyaneaA),1.82524,1.86527,10204.2,184.517,166.739,17.778,3.72896,8334
(Beryx_decadactylusA;Microspathodon_bairdiiA),2.04519,2.04771,12360.6,747.425,735.766,11.6594,2.9901,8334
(Beryx_decadactylusA;Stegastes_leucostictusA),2.06719,2.06812,12601.8,799.734,784.469,15.2649,2.90492,8334
(Beryx_decadactylusA;Cetoscarus_bicolorA),1.99227,2.00473,11710.5,577.381,575.457,1.92434,1.19147,8328
(Beryx_decadactylusA;Anarhichas_lupusA),2.08668,2.08204,12827.7,898.261,890.517,7.74467,2.09995,8325
(Beryx_decadactylusA;Pholis_crasicepsA),2.08453,2.07942,12791.5,911.542,901.155,10.3875,2.67252,8319
(Beryx_decadactylusA;Lycodes_terraenovae),1.65497,1.72276,8830.34,43.3383,20.3933,22.9451,3.94604,8319
(Beryx_decadactylusA;Dissostichus_eleginoidesB),2.03501,2.03022,12141.9,844.053,835.055,8.99773,2.06196,8301
(Beryx_decadactylusA;Chionobathyscus_dewittiB),2.04564,2.03841,12264,925.977,915.408,10.5681,1.90653,8295
(Beryx_decadactylusA;Bembrops_anatirostrisA),1.4831,1.57811,7533.68,62.0784,60.7712,1.30718,1.09285,8328
(Beryx_decadactylusA;Bembrops_gobioidesA),1.47097,1.55887,7420.08,28.9948,27.6861,1.30868,0.968381,8328
(Beryx_decadactylusA;Parapercis_clathrataA),1.3727,1.46133,6658.79,33.6531,25.8221,7.83099,2.03146,8334
(Beryx_decadactylusA;Astroscopus_y_graecumA),2.07073,2.07284,12642.5,753.821,743.039,10.7813,2.60515,8331
(Beryx_decadactylusA;Kathetostoma_averruncusA),1.68992,1.75277,9066.51,32.3921,21.4323,10.9598,2.20599,8331
(Beryx_decadactylusA;Pholidichthys_lB),2.19806,2.23215,14184.4,282.702,260.214,22.4878,3.49259,8400
(Beryx_decadactylusA;Meiacanthus_grammistesA),1.95755,1.95798,11345.5,748.978,742.239,6.73925,1.59859,8325
(Beryx_decadactylusA;Ophiblennius_atlanticusA),1.97098,1.97373,11443.8,683.592,668.997,14.5945,2.36661,8322
(Beryx_decadactylusA;Chaenopsis_alepidotaA),1.31872,1.40459,6161.31,33.2416,33.1689,0.0727237,-0.0519598,8331
(Beryx_decadactylusA;Gillellus_semicinctusA),1.04919,1.15218,4658.13,241.469,237.558,3.91149,-1.10228,8331
(Beryx_decadactylusA;Labrisomus_multiporosaA),1.69834,1.74505,8986,157.219,156.689,0.529805,0.2167,8331
(Beryx_decadactylusA;Icosteus_aenigmaticusA),0.768957,0.853707,3406.66,932.79,920.978,11.8114,3.18118,8319
(Beryx_decadactylusA;Diademichthys_lineatusA),1.88574,1.88785,10522.3,640.229,622.634,17.5943,2.50082,8322
(Beryx_decadactylusA;Gobiesox_maeandricusA),1.85221,1.91019,10368.6,38.6902,6.44139,32.2488,3.22081,8397
(Beryx_decadactylusA;Odontobutis_potamophilaA),1.70819,1.78616,9213.65,160.549,118.436,42.1128,3.17125,8373
(Beryx_decadactylusA;Percottus_glenniA),2.09655,2.12594,12863.8,263.324,250.826,12.4973,1.5595,8373
(Beryx_decadactylusA;Eleotris_pisonisA),2.02789,2.06285,12067.6,174.347,170.851,3.49653,1.05332,8373
(Beryx_decadactylusA;Acanthurus_bahianusA),2.05803,2.06022,12465.7,738.977,725.938,13.0391,3.01932,8334
(Beryx_decadactylusA;Ctenochaetus_strigosusA),2.05783,2.05596,12462,795.083,772.819,22.264,3.55289,8334
(Beryx_decadactylusA;Scatophagus_argusA),2.03313,2.03517,12179.1,685.936,662.44,23.4959,3.66899,8334
(Beryx_decadactylusA;Ruvettus_pretiosusA),2.14866,2.14262,13549.1,945.493,934.455,11.0378,2.38912,8325
(Beryx_decadactylusA;Sarda_sardaA),2.09536,2.09665,12881.3,745.451,729.187,16.2638,3.19504,8325
(Beryx_decadactylusA;Trichiurus_lepturusA),1.91851,2.03605,12386.2,1139.6,1130.8,8.79781,0.410051,8415
(Beryx_decadactylusA;Cubiceps_baxteriA),2.14545,2.15271,13466.7,695.61,677.7,17.91,3.20116,8325
(Beryx_decadactylusA;Microctenopoma_nanumA),1.97964,1.98495,11577.9,617.672,579.642,38.0299,4.97566,8334
(Beryx_decadactylusA;Ctenopoma_kingsleyaeA),1.82609,1.86536,10161.7,198.044,139.337,58.7068,5.66941,8334
(Beryx_decadactylusA;Betta_splendensA),1.16839,1.26207,5299.37,146.562,140.242,6.31985,2.43145,8334
(Beryx_decadactylusA;Channa_striataA),2.05256,2.04821,12387.6,823.519,802.501,21.018,3.21711,8334
(Beryx_decadactylusA;Paralichthys_dentatusA),2.19181,2.22368,14132.6,400.153,386.524,13.6295,1.8492,8400
(Beryx_decadactylusA;Pleuronectes_platessa),1.34351,1.44373,6651.96,114.22,73.2901,40.9295,3.86349,8334
(Beryx_decadactylusA;Pseudopleuronectes_amerA),2.01172,2.02088,12001.3,625.001,607.587,17.4139,3.71461,8328
(Beryx_decadactylusA;Scophthalmus_aquosusA),2.4727,2.53172,18103,11.1647,11.0086,0.156123,0.390321,8421
(Beryx_decadactylusA;Chilomycterus_schoepfiiA),1.9926,1.99054,11673.4,740.732,709.126,31.6061,3.38954,8328
(Beryx_decadactylusA;Diodon_holocanthusA),1.96744,1.96638,11385,690.027,664.68,25.3478,2.44456,8325
(Beryx_decadactylusA;Ostracion_cubicusA),1.64071,1.69474,8495.29,50.9328,37.9047,13.0281,2.87135,8313
(Beryx_decadactylusA;Lactophrys_triqueterA),2.06701,2.06867,12472.4,692.797,671.741,21.0558,2.92183,8313
(Beryx_decadactylusA;Triacanthodes_anomalusA),2.09924,2.10412,12945.1,698.181,682.535,15.646,3.06369,8337
(Hoplostethus_atlanticusA;Aulostomus_maculatusA),2.52583,2.45072,16760.5,44.0605,42.3278,1.73266,-0.483276,8322
(Hoplostethus_atlanticusA;Aeoliscus_strigatusA),1.81422,1.84626,10617.6,1291.34,1286.51,4.8317,0.0929726,8325
(Hoplostethus_atlanticusA;Aulorhynchus_flavidusA),2.53642,2.46279,16915.9,37.5576,33.4778,4.07983,-0.614033,8325
(Hoplostethus_atlanticusA;Gasterosteus_acuC),2.49573,2.42453,16420,62.4517,54.7575,7.69419,-0.116492,8325
(Hoplostethus_atlanticusA;Macrognathus_siamensisA),2.31408,2.26883,14599.3,368.868,353.707,15.1615,1.38342,8328
(Hoplostethus_atlanticusA;Monopterus_albusA),2.56285,2.48789,17279.7,61.5375,59.8851,1.65242,0.197269,8325
(Hoplostethus_atlanticusA;Anoplopoma_fimbriaA),2.40098,2.34878,15506.6,189.77,182.457,7.31282,1.64371,8325
(Hoplostethus_atlanticusA;Cottus_carolinaeA),2.30186,2.25978,14474.4,286.123,276.991,9.13228,-1.04212,8325
(Hoplostethus_atlanticusA;Cyclopterus_lumpusA),2.55669,2.48359,17175.7,28.8846,22.5549,6.32973,-1.67249,8316
(Hoplostethus_atlanticusA;Hexagrammos_otakiiA),2.56619,2.49254,17316.2,27.2415,22.8822,4.35931,0.218921,8325
(Hoplostethus_atlanticusA;Sebastes_fasciatusA),2.19006,2.1648,13374.3,469.92,454.982,14.9382,-0.734521,8286
(Hoplostethus_atlanticusA;Sebastes_ruberrimus),1.76771,1.81614,10409.1,1427.52,1418.1,9.41169,-0.00626995,8286
(Hoplostethus_atlanticusA;Sebastolobus_alascanusA),2.21828,2.19356,13806.5,509.315,487.789,21.5255,-0.331823,8319
(Hoplostethus_atlanticusA;Apogon_lateralisA),2.54459,2.47542,17103.5,63.7592,60.4052,3.354,0.548719,8322
(Hoplostethus_atlanticusA;Cheilodipterus_quA),2.54109,2.46559,16966.8,55.7851,52.8313,2.95381,1.11056,8322
(Hoplostethus_atlanticusA;Seriola_dumeriliA),2.60857,2.53672,17927.2,14.7265,12.3562,2.37024,0.162477,8328
(Hoplostethus_atlanticusA;Trachinotus_carolinusA),2.64358,2.56419,18309.8,9.85263,4.43332,5.41931,-0.925496,8325
(Hoplostethus_atlanticusA;Ambloplites_rupestrisCB),2.63866,2.55862,18233.9,10.7394,6.16179,4.57761,0.0172235,8325
(Hoplostethus_atlanticusA;Centrogenys_vaigiensisA),2.62525,2.5476,18079.3,10.5433,6.6073,3.93604,0.75164,8328
(Hoplostethus_atlanticusA;Centropomus_undecimalisA),2.62098,2.54576,18055.9,13.4229,4.51254,8.9104,1.228,8328
(Hoplostethus_atlanticusA;Chaetodon_ornatissimusA),2.60756,2.52901,17831.4,13.7625,10.5731,3.18944,0.740975,8328
(Hoplostethus_atlanticusA;Forcipiger_flavissimusA),2.63058,2.5519,18150.4,10.8156,5.44089,5.3747,0.0276412,8328
(Hoplostethus_atlanticusA;Ambassis_urotaeniaA),2.51973,2.44901,16742.8,42.397,38.6488,3.7482,0.49754,8325
(Hoplostethus_atlanticusA;Paracirrhites_arcatusA),2.62633,2.54752,18084.2,17.4801,11.4052,6.07482,-0.48577,8328
(Hoplostethus_atlanticusA;Cheilodactylus_variegatusA),2.21488,2.19359,13844.8,533.033,522.126,10.9067,0.241487,8325
(Hoplostethus_atlanticusA;Eucinostomus_lefroyiA),2.59304,2.51728,17670.8,29.6702,20.7054,8.96479,2.19948,8328
(Hoplostethus_atlanticusA;Eugerres_plumieriA),2.58147,2.50735,17527.5,19.7264,14.1691,5.55724,0.420321,8325
(Hoplostethus_atlanticusA;Gramma_loretoA),2.60189,2.52919,17829.8,22.9984,15.693,7.30539,2.00257,8328
(Hoplostethus_atlanticusA;Haemulon_sciurusA),2.5428,2.4752,17094,39.9579,34.4788,5.47906,-0.345934,8325
(Hoplostethus_atlanticusA;Inermia_vitattaA),2.23675,2.21099,14010.9,493.1,483.924,9.17616,0.193755,8325
(Hoplostethus_atlanticusA;Kuhlia_marginataA),2.61363,2.53722,17938.3,15.265,9.08919,6.17581,-0.469537,8328
(Hoplostethus_atlanticusA;Kyphosus_elegansA),2.6701,2.59036,18687.1,9.18978,7.89137,1.29841,-0.120949,8328
(Hoplostethus_atlanticusA;Gazza_minutaA),1.87737,1.89349,10778.6,983.425,968.967,14.4579,0.439616,8298
(Hoplostethus_atlanticusA;Leiognathus_equulusA),1.81858,1.84527,10415,1130.44,1122.74,7.6974,1.17941,8298
(Hoplostethus_atlanticusA;Lethrinus_erythropterusA),2.35585,2.32112,15284.5,442.321,437.259,5.06206,-0.127679,8328
(Hoplostethus_atlanticusA;Monotaxis_grandoculisA),2.5886,2.51133,17579.3,3.6644,2.31606,1.34834,0.701719,8328
(Hoplostethus_atlanticusA;Lutjanus_biguttatusA),2.20223,2.17792,13632.1,520.369,509.969,10.4001,0.467647,8322
(Hoplostethus_atlanticusA;Lutjanus_mahogoni),2.18511,2.1732,13697,662.132,657.549,4.58263,0.802686,8322
(Hoplostethus_atlanticusA;Ocyurus_chrysurusA),2.30895,2.27113,14645.3,376.127,365.476,10.6515,-0.535512,8322
(Hoplostethus_atlanticusA;Caulolatilus_princepsA),2.59923,2.52511,17762,12.0116,8.07412,3.93746,0.0732202,8328
(Hoplostethus_atlanticusA;Malacanthus_plumieriA),1.94918,1.97171,11781.2,1087.01,1080.43,6.57784,0.177302,8328
(Hoplostethus_atlanticusA;Morone_chrysopsA),2.65174,2.57268,18410.6,17.0581,9.88953,7.16859,0.612997,8319
(Hoplostethus_atlanticusA;Pentapodus_caninusA),2.18381,2.15815,13350.2,443.994,434.006,9.98885,0.476634,8328
(Hoplostethus_atlanticusA;Scolopsis_bilineataA),2.55286,2.48047,17167.5,37.2631,27.6483,9.61487,1.73931,8328
(Hoplostethus_atlanticusA;Scolopsis_margaritiferA),2.19751,2.17192,13523.9,455.612,442.611,13.002,1.10055,8328
(Hoplostethus_atlanticusA;Opistognathus_aurifronsA),2.03514,2.03112,12182.1,791.006,789.877,1.12905,-0.107009,8328
(Hoplostethus_atlanticusA;Maccullochella_peeliiA),2.65306,2.57535,18467.8,9.36614,7.47972,1.88643,0.39506,8328
(Hoplostethus_atlanticusA;Gadopsis_marmoratusA),2.33944,2.2965,14967.4,358.846,355.573,3.27228,0.591465,8328
(Hoplostethus_atlanticusA;Etheostoma_atripinneA),2.39209,2.35061,15626.5,390.905,380.787,10.1179,2.51196,8328
(Hoplostethus_atlanticusA;Percina_caprodesA),2.4259,2.38099,15993.1,361.442,349.742,11.6997,2.18131,8328
(Hoplostethus_atlanticusA;Perca_flavescensA),1.48064,1.57014,8823.91,2283.24,2281.8,1.43718,0.431754,8328
(Hoplostethus_atlanticusA;Plesiops_melasA),2.53364,2.46535,16973.9,36.8138,28.5562,8.25753,0.359598,8328
(Hoplostethus_atlanticusA;Monocirrhus_polyacanthusA),2.32631,2.28068,14797.4,451.796,438.258,13.538,1.75327,8328
(Hoplostethus_atlanticusA;Polycentrus_schomburgkiA),2.5843,2.5065,17546.3,58.2666,54.3529,3.91368,1.93868,8328
(Hoplostethus_atlanticusA;Stereolepis_gigasA),2.65176,2.57502,18463,8.27776,7.08463,1.19314,-0.00317505,8328
(Hoplostethus_atlanticusA;Chaetodontoplus_melanasomaA),2.36304,2.3185,15197.4,298.788,289.886,8.90272,-0.573128,8328
(Hoplostethus_atlanticusA;Holocanthus_passerA),2.39546,2.34547,15492.3,232.838,217.999,14.839,-0.551635,8328
(Hoplostethus_atlanticusA;Pomacanthus_zonipectusA),2.40921,2.35785,15653.3,229.516,219.554,9.96186,-0.446014,8328
(Hoplostethus_atlanticusA;Congrogadus_subducensA),2.5971,2.52102,17707.5,9.03115,5.65738,3.37377,-1.31281,8328
(Hoplostethus_atlanticusA;Pseudochromis_fridmaniA),2.59691,2.5196,17700.9,21.5551,16.8891,4.66605,-0.234235,8328
(Hoplostethus_atlanticusA;Labracinus_cyclophthalmusA),2.60941,2.53407,17902.4,17.9508,15.9695,1.98131,0.203028,8328
(Hoplostethus_atlanticusA;Ogilbynia_novaehollandaeA),2.57781,2.50398,17490.5,30.4431,23.0942,7.34887,0.341443,8328
(Hoplostethus_atlanticusA;Pholidochromis_cerasiaeA),2.55953,2.48697,17251.9,28.1344,22.0272,6.10716,-0.336985,8328
